                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    472,                0.85433,                0.48461,                 1.0509,                0.88474,                 0.6245,                  0.736,                0.53365,                 1.0131,                0.58138,                 1.2689,              0.0001388,              0.0001388,              0.0001388
                    473,                0.84269,                0.47594,                 1.0437,                0.87979,                0.62422,                 0.7356,                0.53266,                 1.0155,                0.58319,                 1.2725,             0.00013484,             0.00013484,             0.00013484
                    474,                0.83999,                0.47292,                 1.0469,                0.87786,                 0.6245,                 0.7345,                0.53247,                 1.0145,                0.58269,                 1.2718,             0.00013088,             0.00013088,             0.00013088
                    475,                0.83667,                0.47479,                 1.0458,                 0.8733,                0.62679,                0.73593,                0.53312,                  1.013,                0.58257,                 1.2717,             0.00012692,             0.00012692,             0.00012692
                    476,                0.83984,                0.47162,                 1.0426,                0.87759,                 0.6245,                0.73482,                0.53117,                 1.0148,                0.58377,                 1.2743,             0.00012296,             0.00012296,             0.00012296
                    477,                0.84353,                0.47689,                 1.0432,                0.87819,                 0.6225,                0.73561,                0.53186,                 1.0132,                0.58294,                  1.273,               0.000119,               0.000119,               0.000119
                    478,                0.84422,                0.47986,                 1.0487,                0.87762,                0.62392,                0.73534,                0.53283,                  1.012,                0.58038,                 1.2709,             0.00011504,             0.00011504,             0.00011504
                    479,                0.85024,                0.47958,                  1.045,                0.87786,                0.62335,                0.73625,                0.53299,                 1.0128,                0.58191,                 1.2701,             0.00011108,             0.00011108,             0.00011108
                    480,                0.83593,                0.47572,                 1.0414,                0.87644,                0.62335,                0.73586,                0.53243,                 1.0132,                0.58174,                 1.2694,             0.00010712,             0.00010712,             0.00010712
                    481,                0.84044,                0.47402,                 1.0429,                0.88194,                0.62307,                0.73585,                0.53297,                 1.0128,                0.57958,                 1.2693,             0.00010316,             0.00010316,             0.00010316
                    482,                0.83949,                0.47123,                 1.0441,                0.87797,                0.62596,                0.73631,                  0.532,                 1.0132,                0.57854,                 1.2697,               9.92e-05,               9.92e-05,               9.92e-05
                    483,                 0.8384,                0.47225,                 1.0448,                0.87922,                0.62918,                0.73732,                0.53223,                 1.0146,                0.57746,                 1.2722,              9.524e-05,              9.524e-05,              9.524e-05
                    484,                0.83815,                0.47634,                 1.0442,                0.88183,                0.62851,                0.73718,                0.53181,                 1.0163,                0.57918,                 1.2733,              9.128e-05,              9.128e-05,              9.128e-05
                    485,                0.84899,                0.48465,                 1.0418,                0.88479,                0.62736,                0.73703,                0.53108,                 1.0165,                0.58037,                 1.2727,              8.732e-05,              8.732e-05,              8.732e-05
                    486,                0.83145,                 0.4748,                 1.0377,                0.88275,                0.62793,                0.73738,                0.53091,                  1.017,                0.58032,                 1.2726,              8.336e-05,              8.336e-05,              8.336e-05
                    487,                 0.8506,                0.48555,                 1.0499,                 0.8825,                0.62593,                0.73701,                0.53172,                 1.0151,                0.58006,                 1.2707,               7.94e-05,               7.94e-05,               7.94e-05
                    488,                0.82812,                0.47193,                 1.0445,                0.87874,                0.62707,                0.73671,                0.53178,                 1.0171,                 0.5805,                  1.272,              7.544e-05,              7.544e-05,              7.544e-05
                    489,                0.84751,                0.48253,                 1.0477,                0.87961,                0.62734,                0.73605,                0.53233,                 1.0158,                0.58204,                 1.2711,              7.148e-05,              7.148e-05,              7.148e-05
                    490,                0.83859,                0.47006,                 1.0426,                0.87871,                0.62593,                0.73639,                0.53139,                 1.0162,                0.58282,                 1.2723,              6.752e-05,              6.752e-05,              6.752e-05
                    491,                0.83042,                 0.4563,                 1.0399,                0.88069,                0.62679,                0.73582,                0.53156,                 1.0148,                0.57971,                 1.2708,              6.356e-05,              6.356e-05,              6.356e-05
                    492,                0.80804,                0.43739,                 1.0219,                0.87526,                0.62858,                 0.7346,                0.53084,                 1.0143,                0.57921,                  1.273,               5.96e-05,               5.96e-05,               5.96e-05
                    493,                0.80093,                 0.4347,                 1.0264,                0.86723,                0.63108,                0.73404,                0.52888,                 1.0165,                0.58032,                 1.2783,              5.564e-05,              5.564e-05,              5.564e-05
                    494,                0.81719,                0.44198,                 1.0366,                0.86532,                 0.6289,                0.73235,                0.52803,                 1.0187,                0.58227,                 1.2815,              5.168e-05,              5.168e-05,              5.168e-05
                    495,                0.81127,                0.44394,                 1.0333,                0.86298,                0.63093,                0.73307,                0.52828,                 1.0174,                0.58369,                 1.2801,              4.772e-05,              4.772e-05,              4.772e-05
                    496,                 0.8053,                0.43282,                 1.0226,                0.86309,                0.63223,                0.73291,                0.52867,                 1.0171,                0.58433,                 1.2795,              4.376e-05,              4.376e-05,              4.376e-05
                    497,                0.80009,                0.43569,                 1.0249,                0.86417,                0.63223,                0.73293,                0.52852,                 1.0154,                0.58342,                 1.2786,               3.98e-05,               3.98e-05,               3.98e-05
                    498,                0.80533,                0.43364,                 1.0177,                0.86765,                0.62858,                0.73248,                0.52921,                 1.0141,                0.58311,                 1.2769,              3.584e-05,              3.584e-05,              3.584e-05
                    499,                0.79686,                0.43172,                 1.0244,                0.86786,                0.62782,                0.73279,                0.52934,                 1.0134,                0.58261,                 1.2757,              3.188e-05,              3.188e-05,              3.188e-05
                    500,                0.79706,                0.43501,                 1.0197,                0.87188,                0.62909,                0.73383,                 0.5298,                 1.0133,                0.58254,                 1.2749,              2.792e-05,              2.792e-05,              2.792e-05
